key	text	tooltip
derpy_chd_ex_dwf_dem_hunger_rom_iron_secondary	Sacrifice 90 Iron in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_wrath_rom_iron_title	The Grudge Entered: Iron	false
derpy_chd_ex_dwf_dem_wrath_rom_iron_primary	Every hold on the Silver Road is re-forging at once, and the Guild has entered your bars in the ledger at a price it does not intend to argue about. The Ancestors are owed 180, and the Book says today. The full sum. The Longbeards have stopped calling it a due and started calling it something with its own page.	false
derpy_chd_ex_dwf_dem_wrath_rom_iron_secondary	Sacrifice 180 Iron in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_tithe_rom_lead_title	The Ancestors' Due: Salt	false
derpy_chd_ex_dwf_dem_tithe_rom_lead_primary	Salt keeps a siege fed and a grudge current. Both are running long this season. The Ancestors are owed 30, and the Book says today. A small entry, and the Ancestors keep the book that small entries are written in.	false
derpy_chd_ex_dwf_dem_tithe_rom_lead_secondary	Sacrifice 30 Salt in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_hunger_rom_lead_title	A Debt Recorded: Salt	false
derpy_chd_ex_dwf_dem_hunger_rom_lead_primary	Salt keeps a siege fed and a grudge current. Both are running long this season. The Ancestors are owed 90, and the Book says today. More than the season's due. It has been entered against your name, which is not a threat, only a record.	false
derpy_chd_ex_dwf_dem_hunger_rom_lead_secondary	Sacrifice 90 Salt in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_wrath_rom_lead_title	The Grudge Entered: Salt	false
derpy_chd_ex_dwf_dem_wrath_rom_lead_primary	Salt keeps a siege fed and a grudge current. Both are running long this season. The Ancestors are owed 180, and the Book says today. The full sum. The Longbeards have stopped calling it a due and started calling it something with its own page.	false
derpy_chd_ex_dwf_dem_wrath_rom_lead_secondary	Sacrifice 180 Salt in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_tithe_rom_marble_title	The Ancestors' Due: Marble	false
derpy_chd_ex_dwf_dem_tithe_rom_marble_primary	Karak masons do not build in stone they did not cut. They will make an exception, once, at a price, and never mention it again. The Ancestors are owed 30, and the Book says today. A small entry, and the Ancestors keep the book that small entries are written in.	false
derpy_chd_ex_dwf_dem_tithe_rom_marble_secondary	Sacrifice 30 Marble in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_hunger_rom_marble_title	A Debt Recorded: Marble	false
derpy_chd_ex_dwf_dem_hunger_rom_marble_primary	Karak masons do not build in stone they did not cut. They will make an exception, once, at a price, and never mention it again. The Ancestors are owed 90, and the Book says today. More than the season's due. It has been entered against your name, which is not a threat, only a record.	false
derpy_chd_ex_dwf_dem_hunger_rom_marble_secondary	Sacrifice 90 Marble in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_wrath_rom_marble_title	The Grudge Entered: Marble	false
derpy_chd_ex_dwf_dem_wrath_rom_marble_primary	Karak masons do not build in stone they did not cut. They will make an exception, once, at a price, and never mention it again. The Ancestors are owed 180, and the Book says today. The full sum. The Longbeards have stopped calling it a due and started calling it something with its own page.	false
derpy_chd_ex_dwf_dem_wrath_rom_marble_secondary	Sacrifice 180 Marble in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_tithe_rom_textiles_title	The Ancestors' Due: Pottery	false
derpy_chd_ex_dwf_dem_tithe_rom_textiles_primary	Karak potters make one shape and make it perfectly, so anything else has to be bought in, which nobody enjoys admitting. The Ancestors are owed 30, and the Book says today. A small entry, and the Ancestors keep the book that small entries are written in.	false
derpy_chd_ex_dwf_dem_tithe_rom_textiles_secondary	Sacrifice 30 Pottery in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_hunger_rom_textiles_title	A Debt Recorded: Pottery	false
derpy_chd_ex_dwf_dem_hunger_rom_textiles_primary	Karak potters make one shape and make it perfectly, so anything else has to be bought in, which nobody enjoys admitting. The Ancestors are owed 90, and the Book says today. More than the season's due. It has been entered against your name, which is not a threat, only a record.	false
derpy_chd_ex_dwf_dem_hunger_rom_textiles_secondary	Sacrifice 90 Pottery in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_wrath_rom_textiles_title	The Grudge Entered: Pottery	false
derpy_chd_ex_dwf_dem_wrath_rom_textiles_primary	Karak potters make one shape and make it perfectly, so anything else has to be bought in, which nobody enjoys admitting. The Ancestors are owed 180, and the Book says today. The full sum. The Longbeards have stopped calling it a due and started calling it something with its own page.	false
derpy_chd_ex_dwf_dem_wrath_rom_textiles_secondary	Sacrifice 180 Pottery in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_tithe_rom_timber_title	The Ancestors' Due: Timber	false
derpy_chd_ex_dwf_dem_tithe_rom_timber_primary	Pit-props, and the deep workings eat them. A hold short of timber stops digging, and a hold that stops digging starts arguing. The Ancestors are owed 30, and the Book says today. A small entry, and the Ancestors keep the book that small entries are written in.	false
derpy_chd_ex_dwf_dem_tithe_rom_timber_secondary	Sacrifice 30 Timber in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_hunger_rom_timber_title	A Debt Recorded: Timber	false
derpy_chd_ex_dwf_dem_hunger_rom_timber_primary	Pit-props, and the deep workings eat them. A hold short of timber stops digging, and a hold that stops digging starts arguing. The Ancestors are owed 90, and the Book says today. More than the season's due. It has been entered against your name, which is not a threat, only a record.	false
derpy_chd_ex_dwf_dem_hunger_rom_timber_secondary	Sacrifice 90 Timber in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_wrath_rom_timber_title	The Grudge Entered: Timber	false
derpy_chd_ex_dwf_dem_wrath_rom_timber_primary	Pit-props, and the deep workings eat them. A hold short of timber stops digging, and a hold that stops digging starts arguing. The Ancestors are owed 180, and the Book says today. The full sum. The Longbeards have stopped calling it a due and started calling it something with its own page.	false
derpy_chd_ex_dwf_dem_wrath_rom_timber_secondary	Sacrifice 180 Timber in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_tithe_rom_wine_title	The Ancestors' Due: Wine	false
derpy_chd_ex_dwf_dem_tithe_rom_wine_primary	Elgi vintages came up in a trade lot nobody ordered, and the Longbeards have decided, grudgingly and in writing, that some of it is drinkable. The Ancestors are owed 30, and the Book says today. A small entry, and the Ancestors keep the book that small entries are written in.	false
derpy_chd_ex_dwf_dem_tithe_rom_wine_secondary	Sacrifice 30 Wine in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_hunger_rom_wine_title	A Debt Recorded: Wine	false
derpy_chd_ex_dwf_dem_hunger_rom_wine_primary	Elgi vintages came up in a trade lot nobody ordered, and the Longbeards have decided, grudgingly and in writing, that some of it is drinkable. The Ancestors are owed 90, and the Book says today. More than the season's due. It has been entered against your name, which is not a threat, only a record.	false
derpy_chd_ex_dwf_dem_hunger_rom_wine_secondary	Sacrifice 90 Wine in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_wrath_rom_wine_title	The Grudge Entered: Wine	false
derpy_chd_ex_dwf_dem_wrath_rom_wine_primary	Elgi vintages came up in a trade lot nobody ordered, and the Longbeards have decided, grudgingly and in writing, that some of it is drinkable. The Ancestors are owed 180, and the Book says today. The full sum. The Longbeards have stopped calling it a due and started calling it something with its own page.	false
derpy_chd_ex_dwf_dem_wrath_rom_wine_secondary	Sacrifice 180 Wine in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_tithe_spices_title	The Ancestors' Due: Spices	false
derpy_chd_ex_dwf_dem_tithe_spices_primary	Umgi cooking is a mystery best left alone, but the spice trade pays, and the Guild has never let a mystery stand in the way of a margin. The Ancestors are owed 30, and the Book says today. A small entry, and the Ancestors keep the book that small entries are written in.	false
derpy_chd_ex_dwf_dem_tithe_spices_secondary	Sacrifice 30 Spices in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_hunger_spices_title	A Debt Recorded: Spices	false
derpy_chd_ex_dwf_dem_hunger_spices_primary	Umgi cooking is a mystery best left alone, but the spice trade pays, and the Guild has never let a mystery stand in the way of a margin. The Ancestors are owed 90, and the Book says today. More than the season's due. It has been entered against your name, which is not a threat, only a record.	false
derpy_chd_ex_dwf_dem_hunger_spices_secondary	Sacrifice 90 Spices in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_wrath_spices_title	The Grudge Entered: Spices	false
derpy_chd_ex_dwf_dem_wrath_spices_primary	Umgi cooking is a mystery best left alone, but the spice trade pays, and the Guild has never let a mystery stand in the way of a margin. The Ancestors are owed 180, and the Book says today. The full sum. The Longbeards have stopped calling it a due and started calling it something with its own page.	false
derpy_chd_ex_dwf_dem_wrath_spices_secondary	Sacrifice 180 Spices in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_tithe_trinkets_title	The Ancestors' Due: Elven Trinkets	false
derpy_chd_ex_dwf_dem_tithe_trinkets_primary	Elgi work fetches a shameful sum from umgi collectors, and every hold that denies trading in it is trading in it. The Ancestors are owed 30, and the Book says today. A small entry, and the Ancestors keep the book that small entries are written in.	false
derpy_chd_ex_dwf_dem_tithe_trinkets_secondary	Sacrifice 30 Elven Trinkets in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_hunger_trinkets_title	A Debt Recorded: Elven Trinkets	false
derpy_chd_ex_dwf_dem_hunger_trinkets_primary	Elgi work fetches a shameful sum from umgi collectors, and every hold that denies trading in it is trading in it. The Ancestors are owed 90, and the Book says today. More than the season's due. It has been entered against your name, which is not a threat, only a record.	false
derpy_chd_ex_dwf_dem_hunger_trinkets_secondary	Sacrifice 90 Elven Trinkets in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_wrath_trinkets_title	The Grudge Entered: Elven Trinkets	false
derpy_chd_ex_dwf_dem_wrath_trinkets_primary	Elgi work fetches a shameful sum from umgi collectors, and every hold that denies trading in it is trading in it. The Ancestors are owed 180, and the Book says today. The full sum. The Longbeards have stopped calling it a due and started calling it something with its own page.	false
derpy_chd_ex_dwf_dem_wrath_trinkets_secondary	Sacrifice 180 Elven Trinkets in the Long Ledger within 3 turns, or answer for it.	false
derpy_chd_ex_dwf_dem_paid_title	The Due Rendered	false
derpy_chd_ex_dwf_dem_paid_primary	The wagons reached the hold gate before the tally was finished, which the gatekeeper remarked on approvingly and out loud.	false
derpy_chd_ex_dwf_dem_paid_secondary	The Ancestors are served, and the entry is struck.	false
derpy_chd_ex_dwf_dem_wrath_title	The Due Withheld	false
derpy_chd_ex_dwf_dem_wrath_primary	Nothing came up the road by the day named. The Guild's clerk waited out the full day, wrote one line, and closed the book.	false
derpy_chd_ex_dwf_dem_wrath_secondary	The Ancestors are patient. The Book is not short of room.	false
derpy_chd_ex_emp_dem_tithe_animals_title	The Temple's Tithe: Exotic Animals	false
derpy_chd_ex_emp_dem_tithe_animals_primary	The menagerie is a scandal waiting for a pamphlet. The Temple suggests the beasts be given publicly, before somebody writes one. The Temple wants 30, and it wants them today. It is a small thing, and the Temple keeps a long memory of small things.	false
derpy_chd_ex_emp_dem_tithe_animals_secondary	Sacrifice 30 Exotic Animals in the Imperial Bourse within 3 turns, or answer for it.	false
derpy_chd_ex_emp_dem_hunger_animals_title	Sigmar's Need: Exotic Animals	false
derpy_chd_ex_emp_dem_hunger_animals_primary	The menagerie is a scandal waiting for a pamphlet. The Temple suggests the beasts be given publicly, before somebody writes one. The Temple wants 90, and it wants them today. This is more than the collection plate takes. The war does not wait on your bookkeeping.	false
